user_id,favorite_category,favorite_category_share,category_entropy
AGZOWOPR5THWINOUGM3KTSY34STQ,CDs_and_Vinyl,1.0,-0.0
AGZOZUFSUL643HJMMKFMLADI7OKQ,Digital_Music,1.0,-0.0
AGZPO5P6KNQ22P4WHOOZOZUGSJ7A,Digital_Music,1.0,-0.0
AGZQ7O3IZFE7VKAEWECFZCBRZOPA,CDs_and_Vinyl,1.0,-0.0
AGZQVE7TNAIFEUPM4ITALZGWPNSQ,Digital_Music,1.0,-0.0
AGZRXGKEE2XHTNLSZONQR75FG7BA,Digital_Music,1.0,-0.0
AGZSHUCC6LSMQE5CQP5MQUFTFCPQ,Digital_Music,1.0,-0.0
AGZT7ZU75PHSV22C2QMPHLJNFK5A,Cell_Phones_and_Accessories,0.8,0.7219280948873623
AGZVVKFA4QTXBRLFYRCTDWIPYWIQ,Automotive,0.7777777777777778,0.7642045065086203
AGZYNKTWTUPP4ZLJ77LH7TFL6Y5A,Digital_Music,1.0,-0.0
AGZYX75NRN524ZBY2VNWIYVVIOIA,Digital_Music,1.0,-0.0
AGZZ35KI6RBFZYHG4TZPOAIACVMA,Automotive,0.8888888888888888,0.5032583347756457
AGZZ7IE2V6GMFGVNPJPFDBGS2X3Q,Digital_Music,1.0,-0.0
AH23K7IAT3VTGWZJQFPHVIT4HLSQ,Automotive,0.44,1.825451399311646
AH25FFNH7SC26PTT4WGJKBY4XYRA,Cell_Phones_and_Accessories,0.6923076923076923,1.1401156785146092
AH2AJKHK4EQVS3KYZ6JUKFXK2PPQ,Digital_Music,1.0,-0.0
AH2B7RFJ3JIFZX5A52WKNH2MVTYA,Books,1.0,-0.0
AH2CJIKJPIIRDG264ZWX2UUQN5SQ,Electronics,0.4444444444444444,1.5304930567574826
AH2D3MIPMJ2ZNWQBO4RZOSRWD5GA,Cell_Phones_and_Accessories,1.0,-0.0
AH2E34BUG4OSIJENFERR4FIYI76A,Digital_Music,1.0,-0.0
AH2FFAK6UYBB2DMREP2U75N5PRQQ,Digital_Music,1.0,-0.0
AH2IJBHRQBNBXRUEQKTBMBXYYJTA,Digital_Music,1.0,-0.0
AH2IW7MZIXM53IRDZ2XYU7ALGFIQ,Automotive,0.75,0.8112781244591328
AH2JZ2XBZ4WYWY2GBU33YXFT2LWQ,Digital_Music,1.0,-0.0
AH2KSYKRALNLIUPR2RW7AMBTGTLQ,Automotive,1.0,-0.0
AH2LEELEG5S4XLK44WCJPIRDEDUA,Cell_Phones_and_Accessories,0.8333333333333334,0.6500224216483541
AH2MMHTSPZAOTQMORMZG2RPGZESA,Digital_Music,1.0,-0.0
AH2N6BAT6DVATRODM6EKJNWWN7YQ,Digital_Music,1.0,-0.0
AH2NL42TJRHTU6OOXMEZRLCU6JLA,Digital_Music,1.0,-0.0
AH2NNUODDGF2ML5UMQI23VT6WH2Q,Digital_Music,1.0,-0.0
AH2OYZNLIGO3HQDJOYVORGLODGCQ,Digital_Music,1.0,-0.0
AH2P4QUUKIFZGS6ABSFEAF3TRZTA,Digital_Music,1.0,-0.0
AH2RTUHR6HFPDYZUTNZIG2BILG2Q,Digital_Music,1.0,-0.0
AH2SK57JTJATVPUL34OIS44AQARA,CDs_and_Vinyl,1.0,-0.0
AH2SR3SVIMB6E2CH3AH57H5VJLXA,Digital_Music,1.0,-0.0
AH2TEPB4TV3XJ6P6RAYIJDNIPHKA,Digital_Music,1.0,-0.0
AH2TXWXPKPO42QC2FW4UGNOSES3A,Digital_Music,1.0,-0.0
AH2U5PEO5K7PAMZQKFWSX3R23ZIA,Cell_Phones_and_Accessories,0.7142857142857143,0.863120568566631
AH2UPXRCHEBBCDGHYEULULXBK7HA,Cell_Phones_and_Accessories,0.8,0.7219280948873623
AH2WTEH276AS6UDBMUB6FLTVOFLQ,Electronics,1.0,-0.0
AH2XDJDFD76NG6SMSM5NSS6EJ6TA,Digital_Music,1.0,-0.0
AH2ZC5ZF77R2NMXAPLJ2O6U2O36Q,Digital_Music,1.0,-0.0
AH2ZTRKXBZOCI5VSC6ZGSH6NHBDQ,Digital_Music,1.0,-0.0
AH334TV27YASQE5WB7XJXM7DDI4A,Digital_Music,1.0,-0.0
AH33IRCXWMV2PDQPNVBP6GEHSFBA,Digital_Music,1.0,-0.0
AH34LHESDUTCTLUUAL7KUCUXCPOQ,Digital_Music,1.0,-0.0
AH35BDKRIDHVX4M6AIK6UGJGFXFA,Books,1.0,-0.0
AH36C2YF45UIU7MKNJLFMM3BDVEA,CDs_and_Vinyl,1.0,-0.0
AH3A6NGDPWGSXQLGCUKL3JUWZM3A,Digital_Music,1.0,-0.0
AH3ACQ7TBS7IT4SRSWEYLLJ3ND3Q,Clothing_Shoes_and_Jewelry,0.6,1.3709505944546687
AH3AE47ITB2YXDKZSQJUGADS6SIQ,Digital_Music,1.0,-0.0
AH3E34SIJGD5GYEKPRXLFFZN3NTQ,Automotive,1.0,-0.0
AH3FAPGJUJBJFVZRQJPT3XEOI37Q,Digital_Music,1.0,-0.0
AH3HGJJWTN4OO2W2L62TZ4TSVDIA,CDs_and_Vinyl,1.0,-0.0
AH3JA6PPI32KGJPMYYAGXT7FLIXQ,Automotive,1.0,-0.0
AH3KBLJXHMU3DWNID7RNZT32KSZA,Automotive,0.75,0.8112781244591328
AH3OG6QD6EDJGZRVCFKV4B66VWNQ,Clothing_Shoes_and_Jewelry,0.5267175572519084,1.8214589781867203
AH3P6JTB7K26CSMOMOL7OIIH5CRA,Books,1.0,-0.0
AH3UC5PMFYF5LKKFBONAMU4QHIFQ,Digital_Music,1.0,-0.0
AH3UYU6Q2ZG3S4LWNGEL3DGADK2A,Digital_Music,1.0,-0.0
AH3VLI2334OWSIFBC2GDOYEWVSRQ,Cell_Phones_and_Accessories,1.0,-0.0
AH3XDEVX5WC72IRRTVTSW6ZZ3MKQ,Digital_Music,1.0,-0.0
AH3YRKP6KFFAEENTFXSQQ6QBIKXQ,CDs_and_Vinyl,1.0,-0.0
AH3ZTBSYDPFXERSKY2W3Q5V7HWFQ,Digital_Music,1.0,-0.0
AH43PWBEUFJWDYQPIC36EJOQYZ7A,Digital_Music,1.0,-0.0
AH446WQU4LXWTENT55OJSK4BY2VA,Cell_Phones_and_Accessories,1.0,-0.0
AH45HFUNRO3OVUEXKRYBTWG3Q5CQ,Electronics,1.0,-0.0
AH46X4UHBAV2KZ3UV77D4VG66TPA,Digital_Music,1.0,-0.0
AH47C4CYZSOEQD2ZSB3A3FVILP3Q,Digital_Music,1.0,-0.0
AH47SG6GYDB43WZAOL6SC2W6MSFQ,Digital_Music,1.0,-0.0
AH4BXKBECWRRUZCZNKI6723HHC2A,Digital_Music,1.0,-0.0
AH4CGRSYSW5CWLRGQYRZKNJBUPAA,Electronics,0.5555555555555556,1.2326602568158205
AH4CMK2M37HJMT5GS46BACZUOV6A,Digital_Music,1.0,-0.0
AH4D3IM3SAPLKNESBLMKHUUES4XA,Digital_Music,1.0,-0.0
AH4EKC7KUYINI5U7MBLZQQY7LFCQ,Digital_Music,1.0,-0.0
AH4FS5WFXP6G4REX7BSQFRLRLNZQ,Books,1.0,-0.0
AH4FT75HQYRS36JB6KL2JJNWSP2Q,CDs_and_Vinyl,1.0,-0.0
AH4FYADJKK33UO5DFGXUMFX744BQ,Electronics,1.0,-0.0
AH4GMMYJ7KVFKRMHKXCCRYG7JC6Q,Digital_Music,1.0,-0.0
AH4HHXQCNMQJVDZ2IOM5HAJFJTBA,Automotive,0.5,1.0
AH4HSNAI7FMEFQNMP57SOTGGZASQ,Digital_Music,1.0,-0.0
AH4I4FH62IYYT66F5N6CIJG75ARQ,Digital_Music,1.0,-0.0
AH4I54TPB7L2VNPDZC2ZKJPARVEA,Digital_Music,1.0,-0.0
AH4J4SCNHHXHG4CL7E6RIQGCH42A,Automotive,1.0,-0.0
AH4JL6XLW5CMB34QAG7SXAFCWHUA,Cell_Phones_and_Accessories,1.0,-0.0
AH4JLQFF2GKTZMKPUG62VIPWELEA,Clothing_Shoes_and_Jewelry,0.8571428571428571,0.5916727785823275
AH4K5W3WGI5UT6MMNJ66GCV643OA,Digital_Music,1.0,-0.0
AH4KAKXUUFJIWCE2Q6UP3YP3PAQQ,Digital_Music,1.0,-0.0
AH4LP6FUAH3IY6N66XGW5U6NP4NA,Cell_Phones_and_Accessories,1.0,-0.0
AH4MB6HER73XDOV6I4ICPNT24YQQ,Clothing_Shoes_and_Jewelry,0.7272727272727273,1.2776134368191154
AH4NCXMQJAFB54BLGMM2Y2Y24KXA,Digital_Music,1.0,-0.0
AH4O5W3EM4CKQGHMBVTSPCJRYF7Q,Electronics,0.4,1.8448894517332408
AH4PMXWWUVG7JCEH2VK7VBVE4IUQ,CDs_and_Vinyl,1.0,-0.0
AH4PSBGO5XWI5D3CNE6CI7YG3F5A,Digital_Music,1.0,-0.0
AH4PSWEGLHZW2K7VB73T4QZ76DHA,Digital_Music,1.0,-0.0
AH4TMJAEGJYYOLB5BY3SPHHNDJAA,Cell_Phones_and_Accessories,1.0,-0.0
AH4U4335HKPJBG6MS5IP6NK7TADA,Digital_Music,1.0,-0.0
AH4VGTN3VWRIESJMI4VGQHSQ4KRA,Clothing_Shoes_and_Jewelry,0.625,1.5487949406953985
AH4X2YNDJ27FFDEMS4HPRMYV752A,Digital_Music,1.0,-0.0
AH4Y7WM3MLKQ4GCG6OQSVD3C2GDA,CDs_and_Vinyl,1.0,-0.0
AH4YEHVN2JDOS7Q655D6FXXXW24Q,Digital_Music,1.0,-0.0
AH4YFLUWAZGPVK3OLL6XFG347D2Q,Digital_Music,1.0,-0.0
AH4Z47YBJ7FV42RHZBLKLGHH35CA,Digital_Music,1.0,-0.0
AH52INCVGKJIYWBZMW5X5NBSE3EQ,CDs_and_Vinyl,0.6,0.9709505944546686
AH536W3OE7UD4WKIOOY6OMTXV2RQ,Digital_Music,1.0,-0.0
AH54HZDZ7RYX5BACMUJ6NKKJSVUQ,Digital_Music,1.0,-0.0
AH54RKVFOJMRKOIOCPJCECNMYDIA,Digital_Music,1.0,-0.0
AH57CHOVB47S7HVWPFA2O37PZPVQ,Digital_Music,1.0,-0.0
AH57O4SAOZLW7FEVFBTC3V3JAQZA,Digital_Music,1.0,-0.0
AH57R2ABJWI527BPU6AFO7L4VPJQ,Digital_Music,1.0,-0.0
AH5AW5PRJIYE4CFJOEHAMKTQGVYQ,Automotive,1.0,-0.0
AH5B55NREQZIWV2CBBIS4VGOQ72Q,Digital_Music,1.0,-0.0
AH5BXLIPVCNNER45GNHX6QGLUYRQ,Digital_Music,1.0,-0.0
AH5BZKHA23YTMJKUQWXNQNLBJSMQ,Digital_Music,1.0,-0.0
AH5GZ5O673LE353SOPVGTNAIEQNQ,Digital_Music,1.0,-0.0
AH5HEN2Z5KLTDYEJLTP7LXYFUPPA,Digital_Music,1.0,-0.0
AH5JTPU3DLWQG55U2LQLH2CDMM2Q,Cell_Phones_and_Accessories,1.0,-0.0
AH5KA4H3HEBROHEZTG2MLMZZUORQ,Cell_Phones_and_Accessories,0.6666666666666666,0.9182958340544896
AH5KNRSD6RKBCN4F7WT6TPIYEUGA,Digital_Music,1.0,-0.0
AH5L6CXK2R7JWG3SOFXOYLT7PDVQ,Digital_Music,1.0,-0.0
AH5L7ILVA6HYLZOUZIQAWNHVVK3A,Clothing_Shoes_and_Jewelry,0.9166666666666666,0.41381685030363374
AH5MCM6NQYRBFY5IPF6WGQL5QTYQ,Digital_Music,1.0,-0.0
AH5OGXFCGV3OEA7H4NIZBQXGCOCA,Electronics,1.0,-0.0
AH5QXM4FFDVMF7N564YAIYUWLW5Q,Digital_Music,1.0,-0.0
AH5R3FHGQZ7VFOQVCWSUKCIQIY6A,Books,0.5,1.0
AH5RHHMJUBBX3GYIXV5DOHIKXSAQ,Digital_Music,1.0,-0.0
AH5RKO5JF332LQMJY2PQXMNHGXYQ,Digital_Music,1.0,-0.0
AH5RLY4VTK7XCRCKK5IVJNTL2J5A,CDs_and_Vinyl,1.0,-0.0
AH5UH4UNXWYWUSROBEO4ISKUBQ3Q,Digital_Music,1.0,-0.0
AH5Z53QCWLNKZZZXXZ5Z5A4HA4HA,Digital_Music,1.0,-0.0
AH5ZBPCVWAAGJCOPLXMFXD7PGIJQ,Books,1.0,-0.0
AH64T2MRMNF76UENPWCIMMCYTSZA,Cell_Phones_and_Accessories,1.0,-0.0
AH64UIO3AH2MFSVZ2OUHHB2UVTSQ,Digital_Music,1.0,-0.0
AH66FSBWTQC75KM2DSTCHNKVQTGQ,CDs_and_Vinyl,0.9310344827586207,0.362051251733998
AH66ZLP5R2D62NUEKGEUCZEICXHA,Digital_Music,1.0,-0.0
AH67BI7JTOFR35HMZYFVOEHM4CPQ,Cell_Phones_and_Accessories,0.36363636363636365,1.823067982273661
AH6BXEDXT2FGO7EYMDPTQG7HO7VA,Digital_Music,1.0,-0.0
AH6C36C5NO6YPJ4S7S7OCVB2FZQA,Digital_Music,1.0,-0.0
AH6CATODIVPVUOJEWHRSRCSKAOHA,Books,0.5121951219512195,1.4038208355768282
AH6CZQHGPZ5KJWS43S5WKLM6FPLQ,Digital_Music,1.0,-0.0
AH6D22EYUB4BRUQLMRDI4ADHBA3Q,CDs_and_Vinyl,1.0,-0.0
AH6DTVCBQNHSNYEV42AQ5O2AUTNQ,Digital_Music,1.0,-0.0
AH6J4HVM2MN3CLRADMVQ6QKSAR4A,Digital_Music,1.0,-0.0
AH6KRJWCDYDJ2AI5ZPYOJDFUPP6A,Electronics,1.0,-0.0
AH6NLFSXCVUW2RRJFLVGVMGNBMWA,Digital_Music,1.0,-0.0
AH6OTMPCD63WHCVIVJ66RJAIXR2Q,Automotive,1.0,-0.0
AH6PDU5N7P7TLLVFHCY64IFV7HIQ,Clothing_Shoes_and_Jewelry,0.6666666666666666,0.9182958340544896
AH6PLOGWYIVIWLJTY756BHNFD4YA,Electronics,0.38095238095238093,1.760835283310187
AH6SCJR5VCXGJTNKL7A27JGANMTQ,Automotive,1.0,-0.0
AH6VWIWXI5PHPWSAD6OITE46SANQ,Books,1.0,-0.0
AH6WWJMN4OXMR4FDTQZTEZFUZ6PQ,Digital_Music,1.0,-0.0
AH6X55ZNDYTAYPY6YE7RHM4U5EZQ,Digital_Music,1.0,-0.0
AH6ZNRRCEEWR6P34CNLQ2LRLUU3Q,Clothing_Shoes_and_Jewelry,0.6363636363636364,0.9456603046006401
AH72UL73KOWO6TYA5WJFLCDFSJPQ,Digital_Music,1.0,-0.0
AH72UZNJL6SQJWKOLAIR5P2W3I2A,Digital_Music,1.0,-0.0
AH74YZQJEUF55CYLLS5FIGGEXKLQ,Digital_Music,1.0,-0.0
AH76IQOCFNQJNEPMP2XUVMQWGYMA,Digital_Music,1.0,-0.0
AH76VKO4URX67RHM56TE3U2KG3NA,Digital_Music,1.0,-0.0
AH7BIQXCIWZ6T4ZXRNO4MM754ORA,Digital_Music,1.0,-0.0
AH7DCJTN4CQJ6M7KJPCSX4FHM67A,Digital_Music,1.0,-0.0
AH7DSQKRNRX45EP42R364AWLJ3TQ,Cell_Phones_and_Accessories,0.3333333333333333,1.584962500721156
AH7FRM3KDCGWQA63HWLYCENDSRKQ,CDs_and_Vinyl,1.0,-0.0
AH7GUZGWAL2HBDSSQ3VP3WCS56FA,Digital_Music,1.0,-0.0
AH7HVGL3WQN6HCJEH2G756H3EGIA,Digital_Music,1.0,-0.0
AH7JE7MZA5J6FRCVSYWAPKPNDH2Q,Cell_Phones_and_Accessories,1.0,-0.0
AH7JN7M4NCIHSDTB7XJZ7RY5SOTA,Digital_Music,1.0,-0.0
AH7JREEFQLI6NGLWZB4WAPFQP5XA,Cell_Phones_and_Accessories,1.0,-0.0
AH7KKC5MZSTA5JLCOIH6D6OXFXRQ,Digital_Music,1.0,-0.0
AH7LZVUB3QTRURUNM4MWWIDOY35Q,Digital_Music,1.0,-0.0
AH7MF4YWSQ2KF5HWJU4X6KBELWJA,CDs_and_Vinyl,0.9375,0.3372900666170139
AH7N3ADEE6DTTFSRATXSKKQRWIMA,Automotive,0.5,1.0
AH7P2ZJ7NDT2NNVS7ZEGNEPT2J2Q,CDs_and_Vinyl,1.0,-0.0
AH7QBCAEAR623PMKDCBP4ZF2B3NQ,Cell_Phones_and_Accessories,1.0,-0.0
AH7QCGMVJNEMPUSBNBKPGKXDIIGA,Digital_Music,1.0,-0.0
AH7UKE3JVRDLDME7ZEDCPVF7QS5Q,Digital_Music,1.0,-0.0
AH7WTN7TCK5JXMZ6G224FKEG65UQ,Books,0.8181818181818182,0.6840384356390417
AH7XQFTZQ46HFA2LO4ELY6NGRBCQ,CDs_and_Vinyl,1.0,-0.0
AH7Y2ZY5QULUUVCEO5QLXGW5BIJA,Cell_Phones_and_Accessories,0.75,0.8112781244591328
AH7ZEJIEQQI3UYTXXXDKWGN4YY6Q,Digital_Music,1.0,-0.0
AHA2WDWVW362PAUYTFWENSLFBIQQ,Digital_Music,1.0,-0.0
AHA37JAG3YQHAN3ISJJ2WPU6Q2HQ,Cell_Phones_and_Accessories,1.0,-0.0
AHA3TUSHLZYFHBVVFBQFTWJJK4AA,Digital_Music,1.0,-0.0
AHA64YFRYIQVKQHF4JSDDCABSKXQ,Digital_Music,1.0,-0.0
AHA7ZNGZII4O5AHGEOICYEK2C2WA,Digital_Music,1.0,-0.0
AHAAVBGPLWBB3DOF6WXTNPZ2MOVA,Digital_Music,1.0,-0.0
AHABXUTVL6XUIXXJ3X4AKNFHNB7A,Digital_Music,1.0,-0.0
AHACLF2COQQE2V33ZFXQ7THZOJ2Q,Automotive,0.5945945945945946,1.4438648099831617
AHAEM7RA57X2FCMAOMK4CF466DQQ,Digital_Music,1.0,-0.0
AHAETVXVOZMNLTX3B6DTG2QR6ZRQ,Digital_Music,1.0,-0.0
AHAEV2H2NQI7BO4BZDIQ5TILGT5Q,Digital_Music,1.0,-0.0
AHAFC4USPHAY43SHC5R5ARG4RCFA,Cell_Phones_and_Accessories,0.5,1.5
AHAHB742KXGJEDS43NKCDU6BVQHA,Digital_Music,1.0,-0.0
AHAHEGCIHHGZGZMJM24IEAUUIMIA,Cell_Phones_and_Accessories,0.5,1.0
AHAHGC3AY2K76ZPAHCTGCFQ76YIA,Digital_Music,1.0,-0.0
AHAI5HUHQGZ4HO5MMNFEX4MVIM3A,Digital_Music,1.0,-0.0
AHAJ2VTSM5LONALC7LW7G54NLSOA,Digital_Music,1.0,-0.0
AHAK64IK5EQO5GNQ2PKAKZJQA4XA,Automotive,1.0,-0.0
AHAMGOTUGK4FYD2NGZHG6SX42VXQ,CDs_and_Vinyl,1.0,-0.0
AHAPCGHBMF73N7VH4B3T4XBO7UHQ,Digital_Music,1.0,-0.0
AHAQE7NKHYLQ6ICQUGXSUMWOJHOA,Digital_Music,1.0,-0.0
AHAR2ITQ3O2FJJDLIORAQ226KZHQ,Digital_Music,1.0,-0.0
AHATA6X6MYTC3VNBFJ3WIYVK257A,Electronics,0.4411764705882353,1.8471258832892479
AHATCIEF4MYPVVQNQC6BRLTFRIYA,CDs_and_Vinyl,1.0,-0.0
AHAWL3U7UKXOVLS5EGO7ZWROEHZA,CDs_and_Vinyl,1.0,-0.0
AHAXAFCZATBRJKQOILWNS6222UEA,Automotive,1.0,-0.0
AHAXKWKAW5LSE5NEQHOTCVKZEC5A,Digital_Music,1.0,-0.0
AHAZCIAV2THZY4U3FIYADQAT2JJA,Digital_Music,1.0,-0.0
AHB2NCHZLSHHWB6MKE7A277N4TOQ,Digital_Music,1.0,-0.0
AHB5CGLYN3Y6NIPHNQLYFJT2W2PQ,CDs_and_Vinyl,0.625,1.3980537752224427
AHB7AOKW4QERAWDSXOURS4FZINUQ,Digital_Music,1.0,-0.0
AHBDW3ACDVDLPYTWH45CKLU7ROFA,Digital_Music,1.0,-0.0
AHBE5YPZBUHJ2OH7DO67ORX2C3OQ,Digital_Music,1.0,-0.0
AHBFFS54YL6MCGMMEKXBYB4LIZSA,Books,1.0,-0.0
AHBFX2PN5ZANXOX226VZTMX73K3Q,Digital_Music,1.0,-0.0
AHBGAX5HBGZORPCNUC7JTXL4IW7A,Digital_Music,1.0,-0.0
AHBHMMUTJ5W3SZUHVKUP35ZYKUHA,Clothing_Shoes_and_Jewelry,0.8709677419354839,0.659459211658581
AHBHR6ZGI4N55BOH54AL4Y4CFH7A,Automotive,1.0,-0.0
AHBI5SLZDP3Q3LZPETJLCHQFGLUA,Books,0.7777777777777778,0.9864267287308424
AHBIGTZCJOWAGUEGZPJ4A7YGBDYQ,Cell_Phones_and_Accessories,1.0,-0.0
AHBK64LKDCGTRFZEI2VIQA7QT2QQ,Digital_Music,1.0,-0.0
AHBNOPRQZEGQ4RT6FAWS4E4KZKZQ,Cell_Phones_and_Accessories,1.0,-0.0
AHBOHSZXLPCC34WRLQTBXULBNH3Q,Digital_Music,1.0,-0.0
AHBOHYL5D6GMIEKBQIH73KKHPTHQ,CDs_and_Vinyl,1.0,-0.0
AHBPASCTICMEIRD7WBBDPO5X7YMA,Digital_Music,1.0,-0.0
AHBPNB4OFDSGKU7UM5IATLVSPGJQ,Clothing_Shoes_and_Jewelry,0.5,1.0
AHBQXUIOU7CV6YRNQMKG6LJVTRHQ,Digital_Music,1.0,-0.0
AHBSL5FBY72KB63INTSP3SNGMFBQ,Automotive,0.8514285714285714,0.606253727715012
AHBSZHFWGXFTKXR4CU23NU3UHFWA,Digital_Music,1.0,-0.0
AHBTAGRWBE6QY66M6G6PRSYL7TIQ,Automotive,1.0,-0.0
AHBTHXKKLBGXXNAXWPLLU4NECWCA,CDs_and_Vinyl,1.0,-0.0
AHBTMFDWLT4AQHPZBMHFXMGFWOVA,Electronics,0.5,1.5
AHBUZA43Z6A27QY372AUL5D5OYPQ,Digital_Music,1.0,-0.0
AHBVOATDD3RGQQ73JAMC2EBADKUQ,Digital_Music,1.0,-0.0
AHBWF2BW7BDFK4SAKBQLVN7PPEUQ,Electronics,1.0,-0.0
AHBX4IJYBYLNDA4N5MDF6HFOE5TA,Digital_Music,1.0,-0.0
AHBY3OQDEBBXOWLZT6SZ5TLSERJA,Digital_Music,1.0,-0.0
AHBZRDFYB2FWUAO63DCSF2VSTJ2Q,Cell_Phones_and_Accessories,0.5853658536585366,0.9788698505067783
AHC2ZPX7EDDQPTJSLDXWLGCQPGLA,Digital_Music,1.0,-0.0
AHC3V4GQF2DRXAMEEJ6S2RRIF2BQ,Digital_Music,1.0,-0.0
AHC47FXJ6VIKKY4SFGWQ44YSZP7Q,Cell_Phones_and_Accessories,1.0,-0.0
AHC4YDJ5WS3MDCNSKMJTOZRKZWPA,CDs_and_Vinyl,0.42857142857142855,1.5566567074628228
AHC5IMHOSWX536YGLYJUI2LDHJPA,Books,0.5,1.4591479170272446
AHC5L6ZXZXLJGTYK2FVORKUCZTAA,Cell_Phones_and_Accessories,0.8,0.7219280948873623
AHCACWS3ZET5VOCEQSU73CHTBOMQ,CDs_and_Vinyl,1.0,-0.0
AHCAXVBOOT6J4GU6M2CETQIXF7KA,Electronics,1.0,-0.0
AHCCVB4GY7SG7JCAZH7GE2BR7KGA,Digital_Music,1.0,-0.0
AHCDZ4OXU7U4AWYCAK2674R3NYVQ,Automotive,0.3333333333333333,1.584962500721156
AHCEBEXXWM2CZO2NGPQT45BTOYMQ,Digital_Music,1.0,-0.0
AHCFUQ5RHHD6IKT3WGVPON6R3OTQ,Digital_Music,1.0,-0.0
AHCFVTFHBNWWLUQB4ZZCD3H7J77A,Digital_Music,1.0,-0.0
AHCG4HEZ2HRZPVTYXJPNUHBBVQFA,Digital_Music,1.0,-0.0
AHCG4JUQSSTI6SPIYAUQJOT4FYBQ,CDs_and_Vinyl,1.0,-0.0
AHCJSI7OXRPQ66URXSBFN633ERFQ,Digital_Music,1.0,-0.0
AHCKACFQHPP4VYO6KQSDONCSSYXQ,Electronics,0.5,1.4315602842833155
AHCKTKPOVN5D72LKKWCDKETMIJQA,Digital_Music,1.0,-0.0
AHCKY3X6TF5HJQTOQHGUWSB2JUGQ,Cell_Phones_and_Accessories,0.6666666666666666,0.9182958340544896
AHCL2NHTJVVIITYBXWXDFWW42RNA,Digital_Music,1.0,-0.0
AHCLQZA4RNWVMD5KVNGKY572JCMQ,Digital_Music,1.0,-0.0
AHCLVJWUA4O6BWTQTEAR4YI72SKQ,Digital_Music,1.0,-0.0
AHCMCE5ZOEHEAEMOX2STYRXCREFA,Digital_Music,1.0,-0.0
AHCMR3IQDEYFJXPDLIODZXXVNJTA,Digital_Music,1.0,-0.0
AHCMVKKF56LYDCDRWFNRQ3V2ZR5Q,Digital_Music,1.0,-0.0
AHCONVE7YVM6TEYO2BAJAIAA4YJQ,Digital_Music,1.0,-0.0
AHCOOS4PEYHYLNIZ4NOXDKIGOLCA,Digital_Music,1.0,-0.0
AHCOPM2SKJ64SUIEHISCSJQM3T4A,Digital_Music,1.0,-0.0
AHCPBEFQV7JO3HHVH2EVO5ZATMBQ,Digital_Music,1.0,-0.0
AHCPHQE3JUM5TTR3Y4JEG6XB7YKQ,CDs_and_Vinyl,1.0,-0.0
AHCPZDDPHJE3G7M6ST5WGRPLXHOA,Electronics,0.48,1.5917056888227985
AHCQENT2I3XVM7WVIP5HYDVYTDGQ,Digital_Music,1.0,-0.0
AHCV2CNCOCG6WECDROOUYPDZIFEQ,Clothing_Shoes_and_Jewelry,1.0,-0.0
AHCWFGEJ6V3UR54B6W6ELGRKNUXA,Automotive,0.5,1.0
AHCWHNTFHR4T2SG7JXIJOT5PA6NA,Cell_Phones_and_Accessories,0.5714285714285714,1.6644977792004614
AHCWVFXOTHPISKVXQMXKTAHWUNJA,Digital_Music,1.0,-0.0
AHCX5B44PQONYEL6H6UCQ7TUPLDQ,Digital_Music,1.0,-0.0
AHCXD2LKPZPAWUXZ32ZZNE3NYYZQ,Digital_Music,1.0,-0.0
AHCXDVOX4IOEOFH7SWBWE4DXCA5Q,Digital_Music,1.0,-0.0
AHCXO3ILYB76YYFDXB6K65TWGYAA,Digital_Music,1.0,-0.0
AHCXORATWB3GJZS2HPMTPAIEHP2A,Automotive,0.9702970297029703,0.19290007457898412
AHCXQS3ZHZEK7U5IJMR4R7ZEBO7A,Digital_Music,1.0,-0.0
AHCXVDS5SWUAQCGUWGT2D6KTH37Q,CDs_and_Vinyl,1.0,-0.0
AHCZKF7BGNDSCAL2QFSH7FHEIMHA,Digital_Music,1.0,-0.0
AHCZKT34YZL3CVXYVH2CNKQDCYBA,Cell_Phones_and_Accessories,0.5714285714285714,0.9852281360342515
AHCZN4CSCTWTUCXUIG73WYTKAYDQ,Digital_Music,1.0,-0.0
AHD2V3JUPKTG7ROOPGTUNJLDZWRQ,Digital_Music,1.0,-0.0
AHD4SYZMLZHP5BJ4YEITSBWPK5MA,Digital_Music,1.0,-0.0
AHD4YEOMWFY47HIM63OVZ7KCL2JA,Digital_Music,1.0,-0.0
AHD5DLIFV3IRT76VAXMCO5EBIBSQ,CDs_and_Vinyl,1.0,-0.0
AHD5DXKPN6RBJFDJTOQWQKKTDHJQ,Cell_Phones_and_Accessories,0.5,1.5
AHD63A5CM6WNHRO3QICC5CW46IKA,Cell_Phones_and_Accessories,1.0,-0.0
AHD772JFF3N6N4OWQNFIYZUSRDKA,Digital_Music,1.0,-0.0
AHD7EWDQMNA5VOMDQEDHMNXB4MRQ,Digital_Music,1.0,-0.0
AHDAT2RRDJYOD7A3GKAA6NZIC6VQ,Digital_Music,1.0,-0.0
AHDCJCKC5ECOHFMIOJOUG6NRHO6A,Automotive,1.0,-0.0
AHDCTGXCOQONSBGYDV2NDDGGYGHQ,Digital_Music,1.0,-0.0
AHDF7J4POYZFSKSU2V2MAOJ6BV6Q,CDs_and_Vinyl,0.9166666666666666,0.41381685030363374
