user_id,nb_interactions,nb_products,recency_days
AFC3MFI2MO2YBWWOPMVGMT5NSKGQ,1,1,1610
AFC7EE4DVV3XQKMOI74ZA4CP24SQ,2,2,3447
AFC7LVTESVNJUEBZUE7PZHQKK7FA,1,1,4817
AFCDFAXUFMPYC5QCYCCBM2FKRQZA,1,1,917
AFCDFCIQQ626L7CMOLONYI2REBHQ,1,1,1924
AFCF42UEL75CPDL6CLELVNQ4FTTA,4,4,2200
AFCG4PXZWKCP6XTTC4AQU2OCYAYQ,2,2,413
AFCHDP2FFJT6DDXPDZBIPXJZVWDA,1,1,4149
AFCHZEWYXBKTILVVSVCS73VVUY4Q,4,4,33
AFCK3OITBY3PCAFLDZAA2XNEQJDQ,1,1,2230
AFCLP4J336GVLB2VXGO65NOPYPSQ,1,1,3034
AFCMMPNL4TFUNXI5W2CW262YXSMQ,2,2,3097
AFCOEGXRB5XGUYAT7JO37HCDP5IA,1,1,3798
AFCOQRS45VWQGQHZDWS6T5NTUADQ,1,1,1046
AFCQODELZPN3GI4MKTVHEJEGXF7A,2,2,1175
AFCQVUEGUPO4B3KQGQ3WFCOOKP6Q,2,2,1734
AFCSIDWSKICZ5UH26NREKPW25X4A,3,3,2873
AFCUIZAAO3TSWKVRKXC2ZASHAXDQ,6,6,1186
AFCYHUU4NDAQNWRWLFNZYVBZAPFQ,1,1,65
AFCYPN2FTQWORDT33DWOSNQES7KA,2,2,2493
AFCYUFW3NQ37UQXYVWL3LN4LAKLQ,1,1,349
AFCZZDLVU3IBXQJA3OIG2SMKVBVQ,1,1,2206
AFD2BNRFRZQKGEUXGEHO3TAWEIGA,1,1,747
AFD2DDV4W6XBFKXH4RMD3ATNWPJQ,1,1,2129
AFD6JJWQ345PY6RD3AEVQT635RYA,1,1,1570
AFD6OGB6AY4YPKN62LCTXGYR7KJA,3,3,1224
AFD7AT5OTJ52EA3Q2LO4QFDGO5PA,1,1,527
AFDAN27KWZQOMPX5J2NB7MAPOIXA,5,5,2283
AFDAUD2XGCFQCXSQVHR5EMMZ27AQ,1,1,2291
AFDBZN7YA4VAVP2HS3B73XKUA4TA,4,4,229
AFDDZZPYGARHAPE4BBHJWQ2YAAPA,1,1,3867
AFDEDV6F2BJG7SDKLY3LB5C24JVQ,1,1,9
AFDEH7TVRJ4GBWE76Z7RBSHQOC4A,13,13,294
AFDERBL3G23J5U6HHQBAZLTREKOA,5,5,69
AFDERNB6BIR3U2DOR3S2KX7KJJXQ,5,5,1335
AFDH2GAWP3RSARBENKZKV2Y7W34Q,1,1,40
AFDIUCNEDNFPWKTJ63N4VQNZIFHQ,7,7,777
AFDK44VZEDMW26DZF2VDWSDNHE6Q,1,1,617
AFDMBP5WKTPK4TUMUXPDDDQOFP2A,1,1,246
AFDMZ4TRX3HXQQUGWAHJQTIF65BQ,223,223,5
AFDNHQUKH6IZULW3MH575JMEDWHA,1,1,1309
AFDNLNTANUGENK62RSTAQALJOWPQ,1,1,3603
AFDPKX3DYZI6FV5GXLI7NVTULR4Q,5,5,823
AFDSQSP5V3OKKBRVZDPOQMJSLNKQ,2,2,1141
AFDSTZALRDM64PFS64CMKVIZUN6Q,23,23,380
AFDUIMTDQILPKQMOJQ2XM3EGBPPQ,4,4,530
AFDZ2TKCJCQTGS5IEUTKES43CKKA,1,1,2562
AFDZTUGGQIHCVV2AQ5B2Y22KPVRQ,23,23,308
AFE337D2J37YRU5U6MVTVKNDKWDA,5,5,231
AFE454TBPJXVP55M6STLR6R5664A,5,5,62
AFE6BPTGLVC7ZE7TCSR3G3T2K6VA,1,1,927
AFE7OXQ2GPXOICDFCLDEOW55SKLA,5,5,216
AFE7XVAELVHIHWHKM6NFIVLS55YA,1,1,2678
AFEA4J7GALPGC6PJDLQQLTDYFSKA,1,1,2657
AFEAJQIVVIZCTKQNNHD73H7VQSPQ,2,2,1052
AFEBIROAXLIDRIA7UKEONIX2T5LQ,1,1,7583
AFECJFZZCGTND6HWT4EENHOVLYGA,1,1,2808
AFECWDHJXGC2NPMMCW6FT55WUY5A,1,1,1327
AFEDZ3V72UXPLF5SSZQAOSMHZQIA,7,7,2849
AFEEZNPBQQMYEF3ZNDAAKPD3KEXA,3,3,1345
AFEGHKRUQPHJXO654PI6VT2WDRWQ,2,2,1253
AFEHQFGHHAGB37ILECOPN6ZNOJVQ,1,1,1483
AFEHTC33FA4UXWIO2MKKHFHPBO5A,1,1,222
AFEHUA43I6DXUYV4U2IW2AVEAH6Q,1,1,1063
AFEI6AGUAQV4FH4TSBSHUHRXBHYQ,1,1,2849
AFEIN7QWSQ6EFW45LKD7ZOCSMLGQ,9,9,443
AFEJ2MZWR7O64X2S3ZI2J7BFKTYA,64,64,52
AFEJKJ56OD6H2XH55DGHJI2526MA,15,15,933
AFEKAJBRLIJLH5BTSKQQUA63IOGA,3,3,422
AFEKLROUUZQMAEHTHHGP2ZHFV37Q,1,1,1122
AFEKXB75RG55V2AMHSSXS4D3NUDQ,4,4,1294
AFELPHCVIVREBKR6OVK54QE33TYQ,1,1,1430
AFEMNWPO23WHVPSHB4N4RMMPQXQQ,1,1,3043
AFEMVUNGJXKV5HA463WSDY4I2K7Q,4,4,3082
AFEOQSQDQJOR5RIPIQHKJVQHBE7A,1,1,8239
AFEP23NFXJI3T44Q4XC55NT6COAQ,1,1,4631
AFEQWKRQRTRB5DCVMZBEXIVYZRDA,3,3,1085
AFERCDY2EFJKT7QUQ75GISNHTFOQ,19,19,1212
AFESOGK6RAEMUSOE6P5YFOAB6KMA,1,1,3723
AFETVW7S5M4LVJ7GTWPCKT7S3YBQ,21,21,68
AFEUJGH6HN52IP6H7ZD26KYZGEWQ,45,45,86
AFEUSYXIOR2S7XQEZWUA3SOCQZSA,1,1,259
AFEV5KMXLLJKBSGXCBRZUOZQSRPQ,8,8,244
AFEVG476PAAYPHQQWLNZSMH6U32A,1,1,1450
AFEX6EZ2RDXY23CNVDQ7IOM37KHA,1,1,1598
AFEXLWL4SUBFCZHPNARIJSSRK57A,1,1,1917
AFEYY6TB5DOF2U4WCL7GRMNZREJA,1,1,1127
AFEZ5USUDVJLGSOB5SVVBUOLVNAQ,24,24,107
AFEZEXHKWDXTL7WIZMSC4X4NBGQA,1,1,2836
AFEZUIQCY3XUUXMUFOKWXLXB3IJQ,1,1,3155
AFF3KDB5H6U7BVDEIDTU2JAEYPXQ,1,1,3086
AFF3OMRONF4EAG4MGCTIHNZOZU2Q,2,2,393
AFF4ANFJAIAJS2SKDYJNUFOYV6KA,1,1,1610
AFF4HYG5UDHPRHSG4YIAPV4E343A,1,1,3106
AFF567O3QSOCJ2LLELJLYK525D6Q,6,6,2129
AFF75EKIFKNWGEWS4U7E5IWZQT2Q,1,1,1929
AFF7ENSBOBGYJQANUB6RZVFDE4NQ,3,3,2969
AFF7HZTLTBXKYP2LJODVEMYQ75OQ,1,1,3279
AFFB5XQCMCRBGPZFJLMTHPORDNPA,1,1,749
AFFCDWM66CJL6RZPDNZ4EYVXGH2A,1,1,349
AFFCDYHUH2JWTMIYBOQFGEWDL6DA,1,1,2759
AFFDTNKCLTZIQQU5AVNW6KDG2G2Q,5,5,543
AFFFV4Y35FUSSYUMRHYV4P34X2MA,3,3,210
AFFGOQCJHIASA42WX7WBODWIBYRQ,1,1,1114
AFFH5QKBOZANHO4ZZ7OKL7JFXFUA,24,24,69
AFFHBQAMFTXYQIEHNRAKZPBJZGJA,1,1,2511
AFFNSHESNZE54MPCJSH24PQ4KZ4A,3,3,1301
AFFNTMCC75AYZT67CGCNIBJMHREA,1,1,2845
AFFOHQDTKLECGKHIGBJ76UOYQYQA,1,1,4386
AFFP7OMXXDGNZ3LSQKTMHYWRK37A,1,1,4388
AFFPV4IYIVU2BAG4CX7UF77Q75YA,1,1,2302
AFFQBBI6O5VWJCDAGK7ZCV5WYCMA,1,1,381
AFFQMD7UHEWWCSLYZUVBTTV3EGSA,1,1,2957
AFFR7R7ADZWGXB57TLBOHHSFC53A,3,3,59
AFFTVICF5EABBFHLUVPHFCBDG42A,1,1,2955
AFFUQ74IYR7WHL47W7E5DG4CVHBA,1,1,2207
AFFUYLZDWUQJS2QOUO7YSWUFKTEQ,1,1,1179
AFFV2URUQPFTO44LU5JSIQISYXYA,2,2,7317
AFFVGJL3IEVM3HW7EX3TI6OSQEXQ,1,1,448
AFFVVXONBPN2SUFPXUJUTIRH3E3Q,1,1,750
AFFWGDBDBUOKL3RMQIJNFJUAGVSQ,1,1,3178
AFFWKJPKJPS5CQHY3JIVZ7AMHBGA,1,1,619
AFFXM7L6V6JSL7JGPJBC2Z3X2HIA,1,1,2873
AFFY2VLMWDE4Q4CVTN5XJXDX7OWQ,1,1,3701
AFFYYNK24CALIKW3UNL4XX6QWIQA,1,1,1011
AFFZC56PV6LULWV5PQDSFMV3BS2A,1,1,324
AFFZDGL6WH5YI2XV32NEMUCVXPYA,1,1,681
AFFZVSTUS3U2ZD22A2NPZSKOCPGQ,164,164,3
AFG3UPNZF3HTRC5EVLRSU4ULLJZQ,1,1,2988
AFG4JI5VU7OPZKQK6ZJOURYIPPFA,1,1,959
AFG4UXMDWOFNTYUFKYTO4MLAAEWA,3,3,2401
AFG6BOX7SFWFTWNRMO7LSMDLA6CA,1,1,1859
AFG6YQ3GOY7TVFKQ3SKDVS6Q6RDQ,2,2,496
AFGBCKY332YUCUTAHCB56EPUSXRQ,1,1,3685
AFGBVLT5NQKF7ADOMGLKJ2SBQMZQ,1,1,2871
AFGC44UF7B4Q6OEJGD7ROSWIRSEA,3,3,234
AFGDGJBHZYIZRLHOEOFTRPNV2H5Q,1,1,2840
AFGEJNQOVHGHQEPJDOK7I7OMIK7A,1,1,655
AFGEM6BXCYHUILEOA3P2ZYBEF2TA,45,45,9
AFGGQCSEGPS7EKWJ4GG2L4LV4TKQ,3,3,601
AFGI5ME27MRLT4LGEEO6KVLCKOOQ,1,1,3261
AFGI5XVA5EBVOE2EOS42KHQSULXA,1,1,3347
AFGIT2Y7X5GIN7FIGZPHWVZO3PTQ,5,5,594
AFGJZAE7ZA7QGNDK6JNTHY6XEESA,8,8,576
AFGNIWCBLQT2QIXXKIW7Q6VREZRQ,14,14,174
AFGON6WJ2WPTDH4HHUR6AH5L263A,2,2,572
AFGP2WDUKQSUSQHKJITVQKYQJKYA,2,2,851
AFGQNFBBMERT5BUXHNILILZFLVVQ,1,1,2739
AFGRAUIXGHWO224SV5YN3TNEUMJA,2,2,1392
AFGS7QZJCPOEUJ5VD52DGH36GKZA,1,1,1363
AFGSBGWCXHHFDH4SUMSAQ5XKWI7A,1,1,2136
AFGSSQOL4VGYWYL4CJU6THOL3ZAA,1,1,77
AFGSYNXYSHBBKTCA5NIV7GCZYE6Q,1,1,1482
AFGTULLYCZFHXXHMNX575HBI3DQA,1,1,2586
AFGUPTDFAWOHHL4LZDV27ERDNOYQ,22,22,309
AFGVVDXBYYDPS5WLN3ERL27I3TUQ,1,1,3388
AFGWR7GZLOWSTFN2QJBE5NMGVEGQ,16,16,513
AFGYWRG5C4M43O72QUA4E3TG5PUA,2,2,5647
AFH2J3MX45WQ4X2HWX7D7ZTFPU5A,1,1,3739
AFH2O73CG4KWBGSVFVKTDGLGERGQ,1,1,1281
AFH37SUSDVJI6GWNF2YSSGAPUB7A,7,7,352
AFH4CAXNOWUVKNSP6TLRT4CGQ2YA,1,1,3024
AFH4ZOHBO4U6XHYJPX2EATYILE6Q,1,1,3408
AFH5QOWETRD6KS65W5OS4XJZWCMQ,1,1,2050
AFH5WAC7WO4U37JXZ4TGRE2JJAUA,2,2,469
AFH6CFVOZ3EVUVMGO725UERQOFHA,1,1,3001
AFH6JVL73CZOVTQ2LR3IG27HRNKQ,4,4,68
AFH6OSJPK3XE65N46DAFT6WUTPXA,3,3,731
AFHBNIEWALW2KMNCCO3SZVSYF5ZQ,1,1,518
AFHBV7DUA5EHYG7SAQKBSZIKDEEQ,1,1,2339
AFHCOLVOIP7SY4MIJ637FXD63UCQ,2,2,249
AFHFEJY646YSQTNQK4Z4VYCNLP4A,1,1,851
AFHGQ26ZOJJT6SN4K2M2NXCW37WQ,12,12,821
AFHHYNMWSZ5DF44YBQKTV5HHA6KQ,1,1,1518
AFHKNQ6MMAVS5DQHKSMQA3UIEUNQ,1,1,629
AFHL6YRD7V3FAMZJ2L6Y3ITMB7YA,1,1,1374
AFHO7OBEBKY4YNEFOKI2GSFCHLNQ,3,3,1310
AFHP5ELLKFTYFI6FH2X5XF4WDRDA,1,1,1297
AFHQ44UDZ6AJ5M52BM2KWNGP6VOQ,5,5,33
AFHRPCWEWPAAA2ZVLDTJHDIFR3VA,5,5,213
AFHU44I5ZIPV76KZSEFD5Y437C2Q,6,6,172
AFHWDGNMBPRUWUXL7MFZXFVZJYOA,5,5,2426
AFHWXNXC6ESEVULAEURH2C35FYEQ,1,1,495
AFHXI3DOW6EDSVWJVXOXY3SKRW7Q,5,5,717
AFHXTLFE47LKLAY3SVP7T4Z2JN5Q,1,1,3675
AFHYESNZHGG4F5AGDIC6CBLCIESQ,1,1,2408
AFI43MRCEWAHZYBPKTSLDRPG5TIQ,2,2,649
AFI4DMVU5WFRIPSQA5F7L2M7TSHQ,1,1,2332
AFI4YBDJHXY66T7VRSIXUB3B6I6A,1,1,7842
AFIALQULING7EYR7VFCUVPOC3A5Q,1,1,1350
AFIBRPRMSNV5KOKIHPOCIU3MLJ4Q,1,1,2377
AFICQHAE6YOEIGE5TYZG5TN7OTRQ,9,9,738
AFIDB4NPTG3E7KHCX7BUO4WDE6LQ,8,8,225
AFIDDD6WMWMGSFZONTE567C2HOPQ,1,1,2441
AFIDUMRXIZN7F6IMJSI6KLZPIPVQ,1,1,3621
AFIEHMJYIJLSX4NDYPAJJVHYJP2A,1,1,1412
AFIETS7NCBAHVIQBPUDVJ5MG5CAA,2,2,338
AFIFCPYKA56DJ26GZ6TKSN5KR6BQ,3,3,1915
AFIHRVEGROVTQTQOEIZIKILJDEOA,1,1,1734
AFIJLAW3HIOMRUFSWNH54IJ3XQAA,5,5,1243
AFIJZ3OSCYP2VX22UNQBJI5UHO6A,1,1,1637
AFILSTIIOQ5MJHRT4F7YIGIHQLEQ,1,1,2578
AFIM5RAUX2YR3UFV6LBGEXGGDXTA,1,1,2190
AFIMQYEOZY3LTUMQAH3DKVS6LZIA,12,12,434
AFIO2BZVHQ63IEXQ7XA52UX7VWMQ,1,1,893
AFIOW5YO3N7AS2EULD2KVBVIVYAA,1,1,1624
AFIQTNATAZ6T4FK6ADJQHPO2GUOQ,3,3,575
AFIR7BM5VQWYSJLZ36SQI7H3WMXQ,1,1,548
AFISLSUP4LCJZ376KJ4LNO5IFMLA,1,1,320
AFIWYBPRAGQIAJOBA4QGIKL2BZAQ,36,36,85
AFIYR4TWQXGHJYDATBQARIK2AR5A,4,4,2360
AFIZUCNBOIIEJBQIPTD7BXCQFKTQ,2,2,348
AFJ2UCAN43BZZ7L5Z6X6I4BZ5V5Q,1,1,973
AFJ4VDAUVZJ2GLTPJHGFIL6DVITQ,1,1,1256
AFJ66GJGJ5FS2C2I77YVR7JMSAGQ,9,9,431
AFJ7CNYUSTYVZIPQFKAYH5VFCV7Q,1,1,1147
AFJAPNBWGKWDPQJS5K6A7IOAEMFA,1,1,343
AFJBKPK5W56XWSNPQU2WW66ISWYQ,401,401,1
AFJBVD32IH6ZX5BNLILRZIPUJZZA,1,1,3068
AFJC4MCHM32ALDX3FPAY5PQXITGA,4,4,96
AFJCFG4ITTGCZQZOSWDJM3L27IIA,1,1,3213
AFJCWJGLRX7DBTO7WY44U7B24KVA,1,1,2204
AFJFY6RIJZTL25N3MY6F2I24JC6A,1,1,905
AFJGUSPU2TVTQ5NQMQCGL52IWO6A,1,1,2365
AFJHM4DEMY7IU6ZCUBCETLREE43Q,18,18,127
AFJI6VGICAIRUGGAPB57NHZJG3RQ,2,2,137
AFJKNSBQBOUTRWUW3M6S7SKFOY4A,1,1,2092
AFJMUM67V35KW632G5CIHZEDT2GA,1,1,1449
AFJOCZGYW6QFTYEYBZXCFZNWONKQ,12,12,365
AFJODL64ZRKBO2TD3LZOSPTKOB4Q,1,1,1672
AFJOJHHSNWXSLAI3BGFCCAZWOKKA,1,1,439
AFJP74KDEKRSPJN5JINL452T6WNA,2,2,2598
AFJQKK7TUBI3N3Z45R6AFIVS4Z5A,1,1,1304
AFJRIATLX72VV27RDYLM2EPFLHWQ,2,2,3658
AFJSECCFXJ35ABMZUJEF2KZOZR6A,1,1,763
AFJTRBXMURLHS5EGNXLUHDHIZRFQ,17,17,271
AFJTXYGTP7UQGE7SNKSQNAFX23MQ,5,5,65
AFJVWLG3X5N75S4JP6YD3L3X5IKA,1,1,2733
AFJW22MEZIRKULPSUALY7PEIDIRQ,2,2,308
AFJYBVEQ7H33H37I7L62K3VVIIXQ,1,1,588
AFK2I7EJSSICSL2XMIHIL5YIHGVA,1,1,2258
AFK2IP4LQN3ZKZC55FVWKZ7WX72Q,1,1,2571
AFK2KFTFJV5KHPKTQINXEZVGBQQQ,1,1,3131
AFK3MUXLBQNB46UZ4BQVPYDQ2MCQ,1,1,2655
AFK5JCY35EJOQRD7WXWLKIHSLMWA,1,1,1543
AFK6R43UKGWON2XYKND3E4UXSLUQ,1,1,548
AFK7OYHDESSAWUPMYPOBUC7L4E3Q,1,1,2314
AFKAC3ZHOIK5BAQPW4W2V2P7DLAA,1,1,1813
AFKACPZLPON4JTXLI3H7UCWAU3FA,1,1,679
AFKCOIOFQPRWL3I4A5OQDDKECVOA,1,1,1884
AFKFBJ3ZLGYAUQYGW7YCIAUFZGOA,1,1,277
AFKFX7TCULLSYTJHVCNFIIQAB7CQ,1,1,3112
AFKGKGBBVS5KU6QMFGY2LCS2XZIA,1,1,1159
AFKGU4S26DZ5B2OTAS72FBAYNVHA,1,1,5847
AFKH3ZUWQBG7XTXBA6MJLPHU7WXA,1,1,2684
AFKHUTFTFFBJCYIOLYCGZDPNMNNQ,1,1,1976
AFKJQMCY3HIYNHN3FEMLQXPGIPWA,32,32,61
AFKKLSEAK6P26VECMU7HGZPEQNOA,14,14,343
AFKLAXFAU7AEOYJ4LCGUJIC2RJZQ,3,3,1520
AFKMEDRJ64OVJLMGIEFOZKVVDJPQ,2,2,1578
AFKNGFP66KO7454MGQPRRD7HD2SA,4,4,1213
AFKNVFEXRGUGJAGMENCOWLVDYVCQ,1,1,1397
AFKQ7HTHC5LYV6PPR7ZXD7QBIZXQ,16,16,214
AFKSXUF543QDK3LZ44ZGHQ2XUJ7Q,1,1,1396
AFKSYG2XHOCLCVDDKEZMWQTFFG7A,8,8,687
AFKYGPKF7DTI6U2QAV5CTVYYT6XA,2,2,144
AFKZDUEVDYUJV2PYLIMFKWIW2CZQ,6,6,1837
AFKZENTNBQ7A7V7UXW5JJI6UGRYQ,22,22,13
AFKZQNNOLA7TXYJ7ORZZ22XFZSJA,1,1,39
AFL2OFFLVAF23YDY25XSIBOQH44Q,1,1,451
AFL5LOO2ILNOXKAYVFCF7M2VCDMQ,1,1,1010
AFL67NQVASAIXDH2VPHA3LCYJTSA,1,1,351
AFLBQSNPHQKFHIDRZYBHICXD2X6A,1,1,1342
AFLDJFIGCSOZNOO7TAJFMWBOTNIA,1,1,2602
AFLDXCV6NW772XIGKJEDSTUT3QOQ,2,2,2788
AFLELKD65ZTBC4TE7PDTT2IDVL4A,1,1,5768
AFLELRUNMWJAK5WW65YGMTIVTENA,2,2,10
AFLEUJNQJQOYOYDUJ2PSZ4O2TUJA,4,4,2687
AFLEZ6HNBXY34AFQJRTI7T7AGGWA,2,2,1745
AFLGWVMNAKFSOPJNKKLYHP2F2IMQ,3,3,659
AFLJOQRAVS6KBZUWV3TIJUULOA5A,1,1,66
AFLJU7PMUR5CBDAKSYSNQQGM5KBA,1,1,845
AFLKLHWWA6JE5LBMJ7E7XMRVN7UA,1,1,946
AFLKS523NY36AY6WTAAKFAHYT7BA,5,5,3348
AFLMN2SD7GZDKACXL3GI3NCYCBFQ,1,1,1902
AFLPIQCVZCBUJF3BZGYH75VWV2SA,3,3,2257
AFLRC4EB3O4FNS4VCICJ4S22TQNQ,1,1,11
AFLSPFE4NYR7IVOP72E4X7ZV2ETQ,1,1,3607
AFLSY5KKZPWTEINHNYKMTKMRVPVQ,8,8,141
AFLUOMMI4GS453Q6DCIJFEPZ6W3A,1,1,2104
AFLUUTBWEBDKUKMG5BH3YM5OM7OQ,1,1,2849
AFLVEMK5QV73AU4A6BO3X5EFSE5A,1,1,136
AFLWQYLJQ5OX3YJEC4ESRKTGTJVA,2,2,1817
AFLX66DKF6R3H6OEOC3TIVAYXZIQ,76,76,37
AFLY4NJ2L3ZH7BSRAY754QUTR2YA,1,1,35
AFLYWY6Y4X3N3DPWU6XK7HROAKQQ,1,1,1559
AFLZMJ3DM4UQY4PC5L4XVOAXBCSA,1,1,2469
AFM2DSFXQRROQL75DRQ6J32PMRRQ,1,1,226
AFM3NVIT5GV4JZECXTOKGQWQGAWA,1,1,3936
AFM4HNRPPSTSWQNJDH3ZNAPU2TBA,2,2,860
AFM5NV37IAPIP2AZXEZTKP3BJWKQ,3,3,1129
AFM6RTI7O3HNJME57GMWCTPQQNUQ,3,3,17
AFM7HUKTSQAG4AW3WX7WVVHACQSQ,3,3,209
AFMHO73ZLBHUMB36EHB4GUFLM3SA,4,4,1215
AFMM5RQLG7N45RORJJF3TBJL3QKA,3,3,1543
AFMOHJOF54QARPV5DJNPJDN3F4AQ,13,13,1
AFMOJCLGXTSSJ3HAFCQIDDMEG6VQ,2,2,71
AFMON5DX7C33UTGOEIFTW4X2FM7A,1,1,3738
AFMPZQS3JTSLVLTHXH5Z6OOK7NNQ,1,1,805
AFMQX2KRQIMIDVPLR6GYVLONPXAQ,1,1,5963
AFMSOGF4XRTZLM33IXTULXOUYXMQ,1,1,2292
AFMSUJKT5HL5L6EGU32OKXCMB5LQ,1,1,1124
AFMUAGW4SBJNFDO7BQPMGD2WMCPA,1,1,2595
AFMUIT2N2L4JX7DK3RJKEG6YWGMA,1,1,3473
AFMUZMDL3UITNNJIVD56OMZXWCMQ,1,1,813
AFMVC4BYDFNQDNNGJJOIZQTEA3SA,1,1,1740
AFMVHT5HDBLRNEWMQXA4KUXODOVA,1,1,1664
AFMWCGYATA6WOAIT6HHAQEHEWTTQ,2,2,6594
AFMYNMB2GBYEFN6OAIHXF6AVYJFQ,4,4,218
AFN2SSNCKX5ESXL7CGMKZCTJTGRQ,1,1,691
AFN4CBF7K45NM7AC4OKGZ2Z2E56Q,1,1,953
AFN4JFDMHCUG5CIT5S7O3IN5L6TQ,1,1,2063
AFN4NDDAQTXAQDUUV4KWMQR5QMVQ,1,1,1641
AFN5NVRERAXUCPMBW7BO4RRQZLQA,1,1,3660
AFN5RPNT5Y6CSKFQGEU6IN56C7DA,1,1,2843
AFN66VCFBCTISJBEJ4IKYQEKXVVA,1,1,450
AFN6MLEDRC3QNPCFCPSCCQGQNO7A,4,4,2254
AFNBVEQTD74ZIAWOM6LH7TSTN2VA,2,2,337
AFND6LRTPYBYHVIQOLD6TI7B4K5A,1,1,2945
AFNEQKDVYISDAX242ZJZU5LFSRYQ,2,2,453
AFNEVDXPMUUXW3EIGVGCZKQRNBEQ,1,1,1859
AFNF2WEK5GCRYDRTOWBYTXTXBQPQ,1,1,4181
AFNFYPHHOYYU357WZSSJDY4SXOSA,1,1,2863
AFNH7W5ENRFRZX3Z2KP6OI67YEPQ,1,1,1
AFNITO7E5IXQO6HPU7CF3TDBGAQA,1,1,2518
AFNMEWWTIZR25B3MIGSPBONLACRA,5,5,171
AFNNIR2WSMXQ4F5CZCT4YM34OVEA,2,2,2265
AFNNJUFE43JIO2PZ3M3W67BFWJDA,1,1,1196
AFNOE72IGHPY5XTBEHKOIL4E6XVA,5,5,2971
AFNQQL6PA67ODXLQTKF4L3YM2TAA,7,7,631
AFNR3D5OZTV3AKQYJQRTKFVEEKZA,8,8,288
AFNT6ZJCYQN3WDIKUSWHJDXNND2Q,19,19,17
AFNUVPE7WLZAAGM534ZKYBAAUCZA,1,1,2261
AFNVVQHL2GOXIHE6NWWC3ZI3SUZA,1,1,1002
AFNXF4NDLCMPMAM57VBU3AMD7PHQ,1,1,2598
AFNYBJ7EWEBYOTQ5DAZIX3SPVJ7A,4,4,4494
AFNYI3KPK32K54NCBH5MMPQT2QHQ,1,1,2451
AFNYRQUQ6O4DJKKWM4YT2OKRFNYQ,2,2,3112
AFNZ22ECUMV7ANKZHFAIGVFGDI3Q,1,1,2500
AFNZ2BKU73XESGZ62ZQ6NIPPAJDQ,1,1,1058
AFNZHLVWANRWLF3N24KCMPOTYG2A,11,11,142
AFO2VP5GWU5PF44UFVG5HTOHYLHA,1,1,2937
AFO3G62P2JXCNMWZTAIB56KPG56A,24,24,540
AFO4Y3O3ONZKMT3LNYW7RKFRL6KQ,1,1,952
AFO5YJW3MGIYDHA3HHHAUS5ZAHPQ,3,3,434
AFO6QN6ICKWUFQV3UEWK5EECIQTQ,10,10,861
AFO7RWACXRPNINN7C7HG5CCGVMCQ,1,1,780
AFO7TPKQ2N45X75UKWC5RV7TKAUA,2,2,347
AFOASAW4HQGTIGDN6LSM4EDEN3XQ,3,3,119
AFOAVWO4MITHAYNENA6SLWOJZ55Q,1,1,1333
AFOBMEIH5TBHE2TTBKXW63B7QNUQ,1,1,4164
AFODRXNLEQI45IJTZOSHP2H2AMMQ,1,1,5383
AFOELOYLQUGV6UDAZU2YLAOVZ4JA,2,2,3002
AFOEUN2ZGL4ZAY43DYHRF6SENVWA,1,1,142
AFOG3AZFQLN7UKMC62P6TDAJ3VNQ,5,5,551
AFOGL6WXVDZBOLCJYF4AGP46543A,1,1,1847
AFOGWJCZMC626A5IBK32HEHZB4VA,3,3,23
AFOI4UM6OQFR5NC2PCKAIMSLTIBQ,1,1,2198
AFOIFH6R3T5HN3NIXH7YGUDJ2DFA,2,2,2937
AFOLQMVXM7ZRYERQ3JAD7JYNKKIA,1,1,61
AFOMMZPFMNVCAC6VYYGQPJSRZFTQ,8,8,78
AFOMPD3GFTVVGBHFI6ZWRYB3OSFQ,1,1,5867
AFONEWN6ZE6PEAO6W45A3A2KK5TQ,10,10,995
AFOOKIA3GO6ZQJDEVZMUZT2BYMNQ,1,1,1360
AFOROICAXE6G6N4NU4Y3G2XOXWEQ,2,2,571
AFOU3KAJIZ7YQCXJ3CJOYJ3J7GSQ,56,56,30
AFOUV6VK5HAJYBOOU6HLGZQ2JDJA,1,1,1103
AFOVZVBWKGGOGIABXBSIWGOO5IGA,1,1,3905
AFOXGPLG5WFK3D3ALTCXFQNPWZPQ,3,3,676
AFOZZCGRU6QG4XA2LY2ZCPKYVOGQ,2,2,549
AFP2WI7HGB6WFZTRRJ3G4YU4YKCA,1,1,3379
AFP3TEDZF7GCO5BPPZSI7YDPVIVQ,1,1,3401
AFP4PCVJ723ZNLOS4IPWVLLC3T2Q,2,2,1266
AFP4QIHNSLCZRQOJBVHI26MTIK2Q,1,1,1164
AFP4XVTNWUOJYDJBW3SVFDH6ZMWA,2,2,3483
AFP5QZ4TOGDGN7IAWCGYEKCNH2RQ,1,1,329
AFP635WXWWJDGQW4KCPOSJBN64OQ,1,1,1916
AFP6NQEUPGXF7UEQUXIFNMI23QPA,1,1,1661
AFP746DEQQ5CXUJJHCI2GUSX4VCA,1,1,3681
AFPBTK4XMHY7YEPVLM7LWU4WL4WQ,4,4,103
AFPBVAEV3FCQOHKJJGAKQLZLTCZQ,15,15,732
AFPCVPIO7CQ4O4L3MOB45MOTUBQA,5,5,2468
AFPCYJ6AE7PEMBUKRSVQ2E6RLAAQ,1,1,6192
AFPE4CB5IUL3KSG6V7457Z4MXVNQ,1,1,1913
