rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase,category,user_id_enc,item_id_enc,rating_norm
5.0,Great quality and more stations than bunny ears,I purchased this for my Nana who is 94 yrs old and doesn’t have cable. It was simple to set up (follow instructions on TV settings to setup) and my nana now has more stations and way better quality visually as well as for listening because the stations no longer go in and out! Definitely worth the money.,[],B09DRXBKVG,B09DRXBKVG,AHTTU2FL6FCNBBAESCJHOHHSSW7A,2021-10-04 18:08:27.342,4,True,Electronics,3579,17486,0.5577466835865666
5.0,Excited to swim with these!!!,Pretty cool design...still figuring out how to get the mp3s added for swimming!,[],B09TB71VLY,B09TB71VLY,AGBUJDDLRJIUJFTKPABJT6CJTHRQ,2022-11-04 03:40:29.459,0,True,Electronics,2109,18114,0.5577466835865666
5.0,Easy to install,"I needed this for work and it was easy to install, I use it daily.  Have only had it a few weeks but so far, so good.  It comes with a long cord too which is a good feature.",[],B002N3MM6W,B002N3MM6W,AGXFEGMNVCSTSYYA5UWXDV7AFSXA,2020-05-16 21:29:32.977,0,True,Electronics,2766,5601,0.5577466835865666
5.0,Recommended,Super happy and got it on promo! Would recommend,[],B01MZEEFNX,B07KTYJ769,AHZIJGKEWRTAEOZ673G5B3SNXEGQ,2020-10-17 12:33:57.276,0,True,Electronics,3759,13472,0.5577466835865666
5.0,Dot,Love it,[],B07PGL2N7J,B07PGL2N7J,AHZIJGKEWRTAEOZ673G5B3SNXEGQ,2019-12-30 23:57:28.406,0,True,Electronics,3759,13867,0.5577466835865666
5.0,Double Din Car Stereo Android 9.0 Quad Core 7 Inch HD,"came as advertised; delivered before date-of-delivery; good value for money<br />radio standard, depending on your car, may need install kit for your car;<br />I needed kit for my 2013 Toyota . . .<br />suggest you measure area opening of dash where radio is to be mounted",[],B07J2GSF3S,B07J2GSF3S,AEFKF6R2GUSK2AWPSWRR4ZO36JVQ,2022-05-18 22:14:11.169,0,True,Electronics,322,13271,0.5577466835865666
3.0,Carxtc Double Din Install Car Stereo Dash Kit for a Aftermarket Radio,"says ""it fits Aftermarket Radio Fits 2009-2013 Toyota Corolla"": my car is a 2013 Toyota Corolla, but it didn't work for me: side pieces did not bolt to my radio: I think it is because my radio mounting holes are not the same as the kit: my radio is one that the kit does not work with. . .<br />nice kit tho. . .",[],B07Z9QXZMW,B07Z9QXZMW,AEFKF6R2GUSK2AWPSWRR4ZO36JVQ,2021-01-05 06:45:29.344,1,True,Electronics,322,14851,-1.2398890766409998
4.0,ASURION 3 Year Portable Electronic Accident Protection Plan with Tech Support  $20-29.99,nice to have an accident plan just in case of the unexpected . . .,[],B07Q585X37,B07Q585X37,AEFKF6R2GUSK2AWPSWRR4ZO36JVQ,2020-12-03 06:19:44.165,0,True,Electronics,322,13973,-0.34107119652721657
4.0,ASURION 2 Year Portable Electronic Accident Protection Plan with Tech Support $150-174.99,good to have security just in case: not expecting any trouble tho. . .,[],B07P97SHQP,B07P97SHQP,AEFKF6R2GUSK2AWPSWRR4ZO36JVQ,2020-12-03 06:17:22.921,0,True,Electronics,322,13833,-0.34107119652721657
5.0,TOTO A6 Double Din Android Car Navigation Stereo with Dual Bluetooth - Standard A6Y2710SB,"excellent radio: even tho I worked at an auto repair shop, installation was easy even for a novice user:<br />customer service is awesome: I had not registered my radio yet and they replied to my question within a<br />week or so . . . .<br />sorry no picture, because I'm waiting on a radio dash install kit for aftermarket radio: right now there is a gap on the sides, but that does not bother me nor does it affect the operation of the unit. . .<br />there are several models of the A6; depending on what options you're looking for, one of the A6s will have it<br />I recommend purchasing this radio . . .",[],B07B3TX6MF,B07B3TX6MF,AEFKF6R2GUSK2AWPSWRR4ZO36JVQ,2020-12-03 06:15:20.998,1,True,Electronics,322,12276,0.5577466835865666
4.0,Double Din Car Stereo GPS Navigation for Car 6.2 Inch Touch Screen,this item was gift; friend likes it so far; still testing. . . . .likes the knob controls . . . .,[],B07WPY2W4Y,B07WPY2W4Y,AEFKF6R2GUSK2AWPSWRR4ZO36JVQ,2020-10-15 05:22:59.388,0,True,Electronics,322,14584,-0.34107119652721657
4.0,"Dual Electronics XDVD276BT 6.2"" LCD Touch Screen Double Din",easy install. . . . all options worked. . . .<br />just screen is a little dark. . . even more when lights are turned on . . . . .<br /><br />I would recommend buying this unit,[],B083Z3QCY6,B083Z3QCY6,AEFKF6R2GUSK2AWPSWRR4ZO36JVQ,2020-09-29 21:39:18.295,2,True,Electronics,322,15195,-0.34107119652721657
4.0,good product at a decent price,a nice set of assortment screws for computer . . .,[],B07F71KFMQ,B07F71KFMQ,AEFKF6R2GUSK2AWPSWRR4ZO36JVQ,2019-10-16 06:50:36.737,0,True,Electronics,322,12824,-0.34107119652721657
4.0,assemble as instructed,this was a gift / my friend says he liked it / it was what he thought it was / he likes the idea of open computer . . .,[],B07547WSQQ,B07547WSQQ,AEFKF6R2GUSK2AWPSWRR4ZO36JVQ,2019-10-16 06:48:41.372,0,True,Electronics,322,11745,-0.34107119652721657
4.0,use as intended,looks like original / wouldn't tell the difference if it didn't say replacement . . .,[],B07P7KG4TJ,B07P7KG4TJ,AEFKF6R2GUSK2AWPSWRR4ZO36JVQ,2019-10-16 06:43:25.557,0,True,Electronics,322,13822,-0.34107119652721657
4.0,good product at a decent price,haven't used any yet. . . .needed some extra cables when I'm ready to install more SSD's. . .,[],B01LYC6A8M,B01LYC6A8M,AEFKF6R2GUSK2AWPSWRR4ZO36JVQ,2019-06-12 22:38:36.204,0,True,Electronics,322,10815,-0.34107119652721657
5.0,good product at a decent price,perfect fit in 3.5 slot. . .the dual holder allows to install extra SSD any time. . . or you can go with a HDD for more storage space,[],B016498CK0,B0B2Y5WYRG,AEFKF6R2GUSK2AWPSWRR4ZO36JVQ,2019-06-12 22:35:47.332,0,True,Electronics,322,18470,0.5577466835865666
5.0,good product at a decent price,"easy install in my HP computer, perfect fit/ no problems with clean install win 10/very satisfied. . .",[],B0781Z7Y3S,B08KG14KCT,AEFKF6R2GUSK2AWPSWRR4ZO36JVQ,2019-06-12 22:32:02.775,0,True,Electronics,322,16129,0.5577466835865666
5.0,good product at a decent price,using this addlink in a desktop and my laptop / easy install. . . perfect fits. . .did help increase speed of my computers. . .,[],B0791DC3PW,B09FF1RNDT,AEFKF6R2GUSK2AWPSWRR4ZO36JVQ,2019-06-12 22:28:30.311,0,True,Electronics,322,17523,0.5577466835865666
3.0,supernight bluetooth keyboard,this was a gift. . . he said he liked it. . . . .that's all the info I have on this item. . :(,[],B00FGI4C14,B00FGI4C14,AEFKF6R2GUSK2AWPSWRR4ZO36JVQ,2019-04-29 00:09:23.960,0,True,Electronics,322,7898,-1.2398890766409998
3.0,Dual dash cam,"wife wasn't satisfied with overall operation. . . .I liked it tho, but had to put it back in the box",[],B07B4BF3KT,B07B4BF3KT,AEFKF6R2GUSK2AWPSWRR4ZO36JVQ,2019-04-29 00:05:50.059,0,True,Electronics,322,12277,-1.2398890766409998
5.0,Wavlink,used once to test it out. . . . .worked great. . . I liked it. . .,[],B07C9RSZFM,B08XBLP2V8,AEFKF6R2GUSK2AWPSWRR4ZO36JVQ,2019-04-28 23:54:57.617,0,True,Electronics,322,16702,0.5577466835865666
5.0,16g cork usb,it worked fine / great conversation piece too!,[],B018S7DPU8,B018S7DPU8,AEFKF6R2GUSK2AWPSWRR4ZO36JVQ,2018-10-04 00:44:53.334,0,True,Electronics,322,9868,0.5577466835865666
5.0,Five Stars,perfect item for a novices user as I am. . .,[],B00MYU0E0K,B00MYU0E0K,AEFKF6R2GUSK2AWPSWRR4ZO36JVQ,2018-07-31 08:09:05.470,0,True,Electronics,322,8615,0.5577466835865666
5.0,Five Stars,Great hard drive for the price! Installed with no issues in wife's Dell computer: She's very satisfied:,[],B000Q85WOK,B000Q85WOK,AEFKF6R2GUSK2AWPSWRR4ZO36JVQ,2018-07-20 07:34:48.895,0,True,Electronics,322,4823,0.5577466835865666
5.0,Five Stars,Great little device!,[],B01KWY71BO,B01KWY71BO,AEFKF6R2GUSK2AWPSWRR4ZO36JVQ,2018-07-20 07:29:18.130,0,True,Electronics,322,10729,0.5577466835865666
4.0,Four Stars,Good warranty!,[],B008I64LC6,B008I64LC6,AEFKF6R2GUSK2AWPSWRR4ZO36JVQ,2018-07-20 07:26:14.087,0,True,Electronics,322,7043,-0.34107119652721657
5.0,Glad I browsed through Amazon and found it,Works perfectly: Glad I browsed through Amazon and found it:,[],B079Y46M3N,B079Y46M3N,AEFKF6R2GUSK2AWPSWRR4ZO36JVQ,2018-07-20 07:24:58.050,0,True,Electronics,322,12256,0.5577466835865666
3.0,Three Stars,"It looked okay, but the camera was faulty: had to return item :(",[],B01MZ45YUU,B01MZ45YUU,AEFKF6R2GUSK2AWPSWRR4ZO36JVQ,2018-07-20 07:22:41.162,0,True,Electronics,322,11036,-1.2398890766409998
5.0,Five Stars,Great camera! i am really pleased: Just what I was looking for. . .,[],B074V4CWFD,B074V4CWFD,AEFKF6R2GUSK2AWPSWRR4ZO36JVQ,2018-07-20 07:21:04.670,0,True,Electronics,322,11716,0.5577466835865666
3.0,Three Stars,good to know I have if needed. . .,[],B0083J8DFY,B0083J8DFY,AEFKF6R2GUSK2AWPSWRR4ZO36JVQ,2016-09-20 12:05:46.000,0,True,Electronics,322,6960,-1.2398890766409998
5.0,Five Stars,good wiring kit; everything we needed to install amp and subs,[],B000FKP7TY,B09N7SXX1X,AEFKF6R2GUSK2AWPSWRR4ZO36JVQ,2016-09-20 12:03:44.000,0,True,Electronics,322,17870,0.5577466835865666
5.0,Five Stars,perfect fit. . . this shade of blue matches the lavender tablet,[],B00X4XEBTQ,B00X4XEBTQ,AEFKF6R2GUSK2AWPSWRR4ZO36JVQ,2016-09-20 11:49:26.000,0,False,Electronics,322,9235,0.5577466835865666
4.0,GOOD ITEM.,WORKS AS PROMISED. . .GOOD ITEM. . .,[],B001CJOLBW,B001CJOLBW,AEFKF6R2GUSK2AWPSWRR4ZO36JVQ,2014-11-02 03:38:03.000,0,True,Electronics,322,5236,-0.34107119652721657
5.0,Five Stars,WORTH THE MONEY; VERY GOOD BACK-UP AMP; LIKE ALL THE EXTRAS. . .,[],B0032FOKME,B0032FOKME,AEFKF6R2GUSK2AWPSWRR4ZO36JVQ,2014-09-22 10:24:39.000,0,True,Electronics,322,5726,0.5577466835865666
5.0,TP-LINK TL-WR740N WIRELESS ROUTER,tried two other routers: they worked for a while but begain to loose their continuity: I read upom the TP-LINK Router and liked the specs and the price wasn't bad either: connected the first time and have not expirienced any problems even when we lost power... router came back up with noooo problems,[],B002WBX7TQ,B002WBX7TQ,AEFKF6R2GUSK2AWPSWRR4ZO36JVQ,2013-07-07 06:23:17.000,0,True,Electronics,322,5678,0.5577466835865666
4.0,6ft RCA Cable,i use this cable to connect my satelite box to the tv: works great: clear picture and sound: even had a little bit extra which is good,[],B000V0DY7U,B07CB22VVJ,AEFKF6R2GUSK2AWPSWRR4ZO36JVQ,2013-03-24 00:38:16.000,0,True,Electronics,322,12489,-0.34107119652721657
4.0,6ft Gold Plated S-Video Cable,I use this in conjuction with the HDE VGA RAC/S-Video Adapter: did not have to re-arange any furnishings in my bedroom: this cable allowed me to connect my pc to the tv: good clear picture,[],B0002MQGK4,B0002MQGK4,AEFKF6R2GUSK2AWPSWRR4ZO36JVQ,2013-03-24 00:34:27.000,0,True,Electronics,322,3962,-0.34107119652721657
4.0,HDE VGA RCA adapter,"sometimes in my room I watch movies on my computer: this adapter allows me to watch on a bigger screen: since the tv I'm using is an older model, this adapter is perfect: clear picture",[],B0092TGP4A,B0092TGP4A,AEFKF6R2GUSK2AWPSWRR4ZO36JVQ,2013-03-24 00:34:23.000,6,True,Electronics,322,7138,-0.34107119652721657
5.0,16ft USB booster extension cable,"due to the location and arrangement of my computer components, this cable was a life saver. my printer is kind of far away from the computer: this cable was perfect. . .",[],B00552PA7G,B00552PA7G,AEFKF6R2GUSK2AWPSWRR4ZO36JVQ,2013-03-24 00:20:49.000,0,True,Electronics,322,6415,0.5577466835865666
5.0,male to male svga cable,great item for the price; already had in mind how I was going to run cable: works like a charm,[],B0031VXJ7G,B07CDCX945,AEFKF6R2GUSK2AWPSWRR4ZO36JVQ,2013-02-07 10:55:53.000,0,True,Electronics,322,12495,0.5577466835865666
4.0,15ft VGA extension cable,used this cable to connect office wide screen tv to my computer. .it worked perfectly. clear picture. did what I expected it to do,[],B00008VF7L,B07BYZBG2X,AEFKF6R2GUSK2AWPSWRR4ZO36JVQ,2013-02-07 10:53:37.000,0,True,Electronics,322,12424,-0.34107119652721657
5.0,2 Display Spitters,awsome. . .just what I was looking for. . .came on time; works great; going to have to order more for friends,[],B000FI2EAG,B07CBLV151,AEFKF6R2GUSK2AWPSWRR4ZO36JVQ,2013-02-07 10:49:39.000,1,True,Electronics,322,12491,0.5577466835865666
3.0,6ft VGA to RCA,"this was a perfectly good item, but I could not use it: I ordered the wrong cable. . .It came on time as promised. I gave it to a friend, and he is happy with it. . .",[],B000SJ2TJ8,B000SJ2TJ8,AEFKF6R2GUSK2AWPSWRR4ZO36JVQ,2013-02-07 10:45:55.000,0,True,Electronics,322,4861,-1.2398890766409998
5.0,ASUS MONITOR,"MONITOR IS EVERYTHING i THOUGHT IT WOULD BE AND MORE. REALLY LIKE THE ""PICTURE-N-PICTURE OPTION. NO DAMAGE IN SHIPPING AND ARIVED WITH IN THE TIME SPECIFICED. I WOULD HIGHLY RECOMMEND THIS MONITOR FOR ANY COMPUTER SYSTEM ESPECIALLY IF YOU USE YOUR COMPUTER TO WATCH TV OR MOVIES. . .ONE TINY LITTLE THING THOO; THE MONITOR SPECKERS ARN'T THAT GREAT, BUT I USE OTHER SPEAKERS ANYWAY. A GOOD MONITOR FOR THE PRICE. MY FRIENDS ALL THOUGHT IT COSTS MUCH MORE.",[],B003UT2C4U,B003UT2C4U,AEFKF6R2GUSK2AWPSWRR4ZO36JVQ,2012-02-09 19:58:09.000,1,True,Electronics,322,5935,0.5577466835865666
5.0,Go for it if you like legos,"Good stuff. Literally a lego fitted to be a key cap. Probably wouldn’t spend another $25 on it for myself, but good craftsmanship.",[],B084JBVY4S,B084JBVY4S,AFO6QN6ICKWUFQV3UEWK5EECIQTQ,2020-11-06 17:27:38.037,2,True,Electronics,1544,15234,0.5577466835865666
5.0,... for a birthday and I already know he will love it because I sure do,Got it for my boyfriend for a birthday and I already know he will love it because I sure do.,[],B0073HSJR4,B0075VFKI4,AFO6QN6ICKWUFQV3UEWK5EECIQTQ,2015-07-26 00:20:01.000,0,True,Electronics,1544,6765,0.5577466835865666
5.0,Five Stars,Perfect condition. Would recommend to anybody.,[],B007JRB0RE,B009RUZ7TS,AFO6QN6ICKWUFQV3UEWK5EECIQTQ,2015-07-25 01:21:07.000,0,True,Electronics,1544,7241,0.5577466835865666
5.0,Perfect,This is exactly what we needed for our new Arlo Cameras and the best price!,[],B071CMGRLL,B071CMGRLL,AH4MB6HER73XDOV6I4ICPNT24YQQ,2019-01-02 19:37:43.630,0,True,Electronics,2912,11368,0.5577466835865666
3.0,Bad standby life,These batteries during use have a good life. Standby life is poor. They discharge in 7/10 days of standby. For a recreational photographer this limiting.,[],B006ZZXVCI,B006ZZXVCI,AHFY2QSS6PK5MHSYZFI6TXUYNPLQ,2020-05-26 14:25:06.817,0,True,Electronics,3191,6729,-1.2398890766409998
5.0,Refurbished and satisfied,My granddaughter is overjoyed!,[],B01DFKC6CQ,B01DFKC6CQ,AGMJ3EMDVL6OWBJF7CA5RGJLXN5A,2019-02-17 19:57:05.841,0,True,Electronics,2425,10183,0.5577466835865666
5.0,VERY EXPENSIVE,My Grandaughter was VERY HAPPY,[],B075L97BGR,B07P9W1SMH,AGMJ3EMDVL6OWBJF7CA5RGJLXN5A,2019-02-02 20:55:39.410,0,True,Electronics,2425,13840,0.5577466835865666
5.0,Five Stars,great gift from wife.,[],B01J94YIT6,B01M3ULMWP,AFWHJ6O3PV4JC7PVOJH6CPULO2KQ,2018-04-26 18:45:02.342,0,True,Electronics,1792,10882,0.5577466835865666
1.0,One Star,ordered wrong size. Returned!,[],B071HXSW4Y,B071HXSW4Y,AFWHJ6O3PV4JC7PVOJH6CPULO2KQ,2018-04-26 18:40:17.909,0,True,Electronics,1792,11397,-3.0375248368685663
5.0,Five Stars,Just what was needed.,[],B00M77HMU0,B0CCDMQZM7,AFWHJ6O3PV4JC7PVOJH6CPULO2KQ,2018-04-26 18:31:56.997,0,True,Electronics,1792,19866,0.5577466835865666
1.0,Did not fit,"This cover does not fit my Kindle, so I guess Im stuck with it! Not very happy with this item.",[],B005HSG31K,B005HSG31K,AFWHJ6O3PV4JC7PVOJH6CPULO2KQ,2014-06-14 20:30:05.000,0,True,Electronics,1792,6519,-3.0375248368685663
3.0,You get what you pay for I guess.,"I'm giving it three stars because, although the case and keyboard cover are good (I really like those), the sleeve has already started ripping. I haven't even had this for a week. It's kind of disappointing actually. I love the colors of the case and keyboard cover though! But for the sake of the sleeve, which I thought was essential, I have to give it a sleeve.",[],B00D2J8558,B00D2J8558,AEZGPLOYTSAPR3DHZKKXEFPAXUAA,2013-11-19 14:43:13.000,0,True,Electronics,930,7643,-1.2398890766409998
1.0,These do not stick - pretty much useless.,These do not stick.  They fall off almost immediately.  Pretty much useless.,[],B0BFVZ8M2D,B0BFHVDPTG,AHCPZDDPHJE3G7M6ST5WGRPLXHOA,2023-03-14 12:31:16.214,0,True,Electronics,3090,18827,-3.0375248368685663
5.0,Great little gadget!,Works exactly as described!  👍,[],B08MV99RNV,B08N4M55K5,AHCPZDDPHJE3G7M6ST5WGRPLXHOA,2022-04-22 01:21:34.801,0,True,Electronics,3090,16300,0.5577466835865666
5.0,Good TV for the price.,The tv overall is really good.  Good picture and better sound quality than I expected.  The user interface is quick and responsive.  I did get a little frustrated with some of the initial set up  - but nothing too bad.  The remote seems a bit on the cheap side - but it works well.,[],B08P4WR6XB,B0945WPX5W,AHCPZDDPHJE3G7M6ST5WGRPLXHOA,2022-04-20 14:04:15.243,0,True,Electronics,3090,17015,0.5577466835865666
